"","site","location","order","family","length","ecomorphology","area_pool","method","human_influence"
"3703","Haslibach","Pool","Coleoptera","Curculionidae",4,3,1549,"intercept_trap",21004.7582029159
"3704","Haslibach","Pool","Coleoptera","Curculionidae",4,3,1549,"intercept_trap",21004.7582029159
"3705","Haslibach","Pool","Coleoptera","Coccinellidae",3,3,1549,"intercept_trap",21004.7582029159
"3706","Haslibach","Pool","Coleoptera","Hydrophilidae",6,3,1549,"intercept_trap",21004.7582029159
"3707","Haslibach","Pool","Coleoptera","Latridiidae",2,3,1549,"intercept_trap",21004.7582029159
"3708","Haslibach","Pool","Coleoptera","Scirtidae",3,3,1549,"intercept_trap",21004.7582029159
"3709","Haslibach","Pool","Coleoptera","Staphylinidae",1,3,1549,"intercept_trap",21004.7582029159
"3710","Haslibach","Pool","Coleoptera","Staphylinidae",1,3,1549,"intercept_trap",21004.7582029159
"3711","Haslibach","Pool","Coleoptera","Staphylinidae",4,3,1549,"intercept_trap",21004.7582029159
"3712","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3713","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3714","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3715","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3716","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3717","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3718","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3719","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3720","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3721","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3722","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3723","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3724","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3725","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3726","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3727","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3728","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3729","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3730","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3731","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3732","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3733","Haslibach","Pool","Diptera",NA,4,3,1549,"intercept_trap",21004.7582029159
"3734","Haslibach","Pool","Diptera",NA,4,3,1549,"intercept_trap",21004.7582029159
"3735","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3736","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3737","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3738","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3739","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3740","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3741","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3742","Haslibach","Pool","Diptera",NA,6,3,1549,"intercept_trap",21004.7582029159
"3743","Haslibach","Pool","Diptera",NA,6,3,1549,"intercept_trap",21004.7582029159
"3744","Haslibach","Pool","Diptera",NA,6,3,1549,"intercept_trap",21004.7582029159
"3745","Haslibach","Pool","Diptera",NA,6,3,1549,"intercept_trap",21004.7582029159
"3746","Haslibach","Pool","Diptera",NA,6,3,1549,"intercept_trap",21004.7582029159
"3747","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3748","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3749","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3750","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3751","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3752","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3753","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3754","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3755","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3756","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3757","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3758","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3759","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3760","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3761","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3762","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3763","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3764","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3765","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3766","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3767","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3768","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3769","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3770","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3771","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3772","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3773","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3774","Haslibach","Pool","Diptera",NA,9,3,1549,"intercept_trap",21004.7582029159
"3775","Haslibach","Pool","Diptera",NA,9,3,1549,"intercept_trap",21004.7582029159
"3776","Haslibach","Pool","Diptera",NA,10,3,1549,"intercept_trap",21004.7582029159
"3777","Haslibach","Pool","Diptera",NA,10,3,1549,"intercept_trap",21004.7582029159
"3778","Haslibach","Pool","Diptera",NA,10,3,1549,"intercept_trap",21004.7582029159
"3779","Haslibach","Pool","Diptera",NA,10,3,1549,"intercept_trap",21004.7582029159
"3780","Haslibach","Pool","Diptera",NA,12,3,1549,"intercept_trap",21004.7582029159
"3781","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3782","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3783","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3784","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3785","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3786","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3787","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3788","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3789","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3790","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3791","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3792","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3793","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3794","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3795","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3796","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3797","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3798","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3799","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3800","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3801","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3802","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3803","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3804","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3805","Haslibach","Pool","Diptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3806","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3807","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3808","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3809","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3810","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3811","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3812","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3813","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3814","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3815","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3816","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3817","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3818","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3819","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3820","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3821","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3822","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3823","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3824","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3825","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3826","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3827","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3828","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3829","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3830","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3831","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3832","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3833","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3834","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3835","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3836","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3837","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3838","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3839","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3840","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3841","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3842","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3843","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3844","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3845","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3846","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3847","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3848","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3849","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3850","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3851","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3852","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3853","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3854","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3855","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3856","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3857","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3858","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3859","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3860","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3861","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3862","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3863","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3864","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3865","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3866","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3867","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3868","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3869","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3870","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3871","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3872","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3873","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3874","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3875","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3876","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3877","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3878","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3879","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3880","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3881","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3882","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3883","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3884","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3885","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3886","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3887","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3888","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3889","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3890","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3891","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3892","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3893","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3894","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3895","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3896","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3897","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3898","Haslibach","Pool","Diptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3899","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3900","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3901","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3902","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3903","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3904","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3905","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3906","Haslibach","Pool","Diptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3907","Haslibach","Pool","Diptera",NA,4,3,1549,"intercept_trap",21004.7582029159
"3908","Haslibach","Pool","Diptera",NA,4,3,1549,"intercept_trap",21004.7582029159
"3909","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3910","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3911","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3912","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3913","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3914","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3915","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3916","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3917","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3918","Haslibach","Pool","Diptera",NA,5,3,1549,"intercept_trap",21004.7582029159
"3919","Haslibach","Pool","Diptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3920","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3921","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3922","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3923","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3924","Haslibach","Pool","Diptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3925","Haslibach","Pool","Hemiptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3926","Haslibach","Pool","Hemiptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3927","Haslibach","Pool","Hemiptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3928","Haslibach","Pool","Hemiptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3929","Haslibach","Pool","Hemiptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3930","Haslibach","Pool","Hemiptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3931","Haslibach","Pool","Hemiptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3932","Haslibach","Pool","Hymenoptera","Formicidae",4,3,1549,"intercept_trap",21004.7582029159
"3933","Haslibach","Pool","Hymenoptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3934","Haslibach","Pool","Hymenoptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3935","Haslibach","Pool","Hymenoptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3936","Haslibach","Pool","Hymenoptera",NA,1,3,1549,"intercept_trap",21004.7582029159
"3937","Haslibach","Pool","Hymenoptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3938","Haslibach","Pool","Hymenoptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3939","Haslibach","Pool","Hymenoptera",NA,2,3,1549,"intercept_trap",21004.7582029159
"3940","Haslibach","Pool","Hymenoptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3941","Haslibach","Pool","Hymenoptera",NA,3,3,1549,"intercept_trap",21004.7582029159
"3942","Haslibach","Pool","Hymenoptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3943","Haslibach","Pool","Hymenoptera",NA,8,3,1549,"intercept_trap",21004.7582029159
"3944","Haslibach","Pool","Hymenoptera",NA,9,3,1549,"intercept_trap",21004.7582029159
"3945","Haslibach","Pool","Hymenoptera",NA,11,3,1549,"intercept_trap",21004.7582029159
"3946","Haslibach","Pool","Hymenoptera",NA,12,3,1549,"intercept_trap",21004.7582029159
"3947","Haslibach","Pool","Hymenoptera",NA,12,3,1549,"intercept_trap",21004.7582029159
"3948","Haslibach","Pool","Hymenoptera",NA,12,3,1549,"intercept_trap",21004.7582029159
"3949","Haslibach","Pool","Hymenoptera",NA,12,3,1549,"intercept_trap",21004.7582029159
"3950","Haslibach","Pool","Hymenoptera",NA,12,3,1549,"intercept_trap",21004.7582029159
"3951","Haslibach","Pool","Hymenoptera",NA,13,3,1549,"intercept_trap",21004.7582029159
"3952","Haslibach","Pool","Hymenoptera",NA,13,3,1549,"intercept_trap",21004.7582029159
"3953","Haslibach","Pool","Hymenoptera",NA,13,3,1549,"intercept_trap",21004.7582029159
"3954","Haslibach","Pool","Hymenoptera",NA,13,3,1549,"intercept_trap",21004.7582029159
"3955","Haslibach","Pool","Hymenoptera",NA,13,3,1549,"intercept_trap",21004.7582029159
"3956","Haslibach","Pool","Hymenoptera",NA,13,3,1549,"intercept_trap",21004.7582029159
"3957","Haslibach","Pool","Hymenoptera",NA,13,3,1549,"intercept_trap",21004.7582029159
"3958","Haslibach","Pool","Lepidoptera",NA,6,3,1549,"intercept_trap",21004.7582029159
"3959","Haslibach","Pool","Lepidoptera",NA,7,3,1549,"intercept_trap",21004.7582029159
"3960","Haslibach","Pool","Lepidoptera",NA,10,3,1549,"intercept_trap",21004.7582029159
"3961","Haslibach","Pool","Lepidoptera",NA,10,3,1549,"intercept_trap",21004.7582029159
"3962","Haslibach","Pool","Lepidoptera",NA,10,3,1549,"intercept_trap",21004.7582029159
"3963","Haslibach","Pool","Lepidoptera",NA,17,3,1549,"intercept_trap",21004.7582029159
"3964","Leugene","Control","Araneae",NA,1,3,212,"intercept_trap",181798.799589326
"3965","Leugene","Control","Araneae",NA,2,3,212,"intercept_trap",181798.799589326
"3966","Leugene","Control","Araneae",NA,4,3,212,"intercept_trap",181798.799589326
"3967","Leugene","Control","Araneae",NA,5,3,212,"intercept_trap",181798.799589326
"3968","Leugene","Control","Araneae",NA,7,3,212,"intercept_trap",181798.799589326
"3969","Leugene","Control","Araneae",NA,7,3,212,"intercept_trap",181798.799589326
"3970","Leugene","Control","Opiliones",NA,2,3,212,"intercept_trap",181798.799589326
"3971","Leugene","Control","Opiliones",NA,2,3,212,"intercept_trap",181798.799589326
"3972","Leugene","Control","Entomobryomorpha",NA,1,3,212,"intercept_trap",181798.799589326
"3973","Leugene","Control","Entomobryomorpha",NA,1,3,212,"intercept_trap",181798.799589326
"3974","Leugene","Control","Entomobryomorpha",NA,1,3,212,"intercept_trap",181798.799589326
"3975","Leugene","Control","Entomobryomorpha",NA,2,3,212,"intercept_trap",181798.799589326
"3976","Leugene","Control","Entomobryomorpha",NA,2,3,212,"intercept_trap",181798.799589326
"3977","Leugene","Control","Entomobryomorpha",NA,2,3,212,"intercept_trap",181798.799589326
"3978","Leugene","Control","Entomobryomorpha",NA,2,3,212,"intercept_trap",181798.799589326
"3979","Leugene","Control","Entomobryomorpha",NA,2,3,212,"intercept_trap",181798.799589326
"3980","Leugene","Control","Entomobryomorpha",NA,2,3,212,"intercept_trap",181798.799589326
"3981","Leugene","Control","Coleoptera","Carabidae",4,3,212,"intercept_trap",181798.799589326
"3982","Leugene","Control","Coleoptera","Carabidae",4,3,212,"intercept_trap",181798.799589326
"3983","Leugene","Control","Coleoptera","Carabidae",5,3,212,"intercept_trap",181798.799589326
"3984","Leugene","Control","Coleoptera","Carabidae",5,3,212,"intercept_trap",181798.799589326
"3985","Leugene","Control","Coleoptera","Carabidae",6,3,212,"intercept_trap",181798.799589326
"3986","Leugene","Control","Coleoptera","Carabidae",6,3,212,"intercept_trap",181798.799589326
"3987","Leugene","Control","Coleoptera","Curculionidae",2,3,212,"intercept_trap",181798.799589326
"3988","Leugene","Control","Coleoptera","Curculionidae",2,3,212,"intercept_trap",181798.799589326
"3989","Leugene","Control","Coleoptera","Curculionidae",2,3,212,"intercept_trap",181798.799589326
"3990","Leugene","Control","Coleoptera","Curculionidae",2,3,212,"intercept_trap",181798.799589326
"3991","Leugene","Control","Coleoptera","Curculionidae",2,3,212,"intercept_trap",181798.799589326
"3992","Leugene","Control","Coleoptera","Curculionidae",4,3,212,"intercept_trap",181798.799589326
"3993","Leugene","Control","Coleoptera","Chrysomelidae",2,3,212,"intercept_trap",181798.799589326
"3994","Leugene","Control","Coleoptera","Nitidulidae",3,3,212,"intercept_trap",181798.799589326
"3995","Leugene","Control","Coleoptera","Nitidulidae",3,3,212,"intercept_trap",181798.799589326
"3996","Leugene","Control","Coleoptera","Staphylinidae",1,3,212,"intercept_trap",181798.799589326
"3997","Leugene","Control","Coleoptera","Staphylinidae",3,3,212,"intercept_trap",181798.799589326
"3998","Leugene","Control","Coleoptera","Staphylinidae",3,3,212,"intercept_trap",181798.799589326
"3999","Leugene","Control","Coleoptera","Staphylinidae",3,3,212,"intercept_trap",181798.799589326
"4000","Leugene","Control","Coleoptera","Staphylinidae",4,3,212,"intercept_trap",181798.799589326
"4001","Leugene","Control","Coleoptera",NA,3,3,212,"intercept_trap",181798.799589326
"4002","Leugene","Control","Coleoptera",NA,3,3,212,"intercept_trap",181798.799589326
"4003","Leugene","Control","Coleoptera",NA,7,3,212,"intercept_trap",181798.799589326
"4004","Leugene","Control","Dermaptera","Forficulidae",10,3,212,"intercept_trap",181798.799589326
"4005","Leugene","Control","Diptera",NA,2,3,212,"intercept_trap",181798.799589326
"4006","Leugene","Control","Diptera",NA,2,3,212,"intercept_trap",181798.799589326
"4007","Leugene","Control","Diptera",NA,2,3,212,"intercept_trap",181798.799589326
"4008","Leugene","Control","Diptera",NA,2,3,212,"intercept_trap",181798.799589326
