"","site","location","order","family","length","dry_weight","ecomorphology","area_pool","human_influence","method","type"
"46404","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46405","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46406","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46407","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46408","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46409","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46410","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46411","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46412","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46413","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46414","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46415","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46416","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46417","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46418","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46419","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46420","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46421","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46422","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46423","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46424","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46425","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46426","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46427","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46428","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46429","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46430","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46431","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46432","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46433","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46434","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46435","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46436","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46437","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46438","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46439","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46440","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46441","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46442","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46443","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46444","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46445","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46446","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46447","Tegel","Control","Hemiptera","Aphididae",1,0.0151892023284678,2,728,191108.434590873,"suction","terrestrial"
"46448","Tegel","Control","Hemiptera","Aphididae",2,0.0979076173365081,2,728,191108.434590873,"suction","terrestrial"
"46449","Tegel","Control","Thysanoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46450","Tegel","Control","Thysanoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46451","Tegel","Control","Thysanoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46452","Tegel","Control","Thysanoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46453","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46454","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46455","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46456","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46457","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46458","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46459","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46460","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46461","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46462","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46463","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46464","Tegel","Control","Thysanoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46465","Tegel","Control","Thysanoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46466","Tegel","Control","Thysanoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46467","Tegel","Control","Thysanoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46468","Tegel","Control","Araneae",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46469","Tegel","Control","Araneae",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46470","Tegel","Control","Araneae",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46471","Tegel","Control","Araneae",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46472","Tegel","Control","Araneae",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46473","Tegel","Control","Araneae",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46474","Tegel","Control","Araneae",NA,3,-6.0290717271504,2,728,191108.434590873,"suction","terrestrial"
"46475","Tegel","Control","Araneae",NA,3,-6.0290717271504,2,728,191108.434590873,"suction","terrestrial"
"46476","Tegel","Control","Araneae",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46477","Tegel","Control","Araneae",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46478","Tegel","Control","Araneae",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46479","Tegel","Control","Coleoptera",NA,4,-12.9112312370363,2,728,191108.434590873,"suction","terrestrial"
"46480","Tegel","Control","Coleoptera",NA,6,-37.7648170587532,2,728,191108.434590873,"suction","terrestrial"
"46481","Tegel","Control","Coleoptera",NA,5,-23.3072940622724,2,728,191108.434590873,"suction","terrestrial"
"46482","Tegel","Control","Coleoptera",NA,3,-6.0290717271504,2,728,191108.434590873,"suction","terrestrial"
"46483","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46484","Tegel","Control","Hymenoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46485","Tegel","Control","Hymenoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46486","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46487","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46488","Tegel","Control","Hymenoptera",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46489","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46490","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46491","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46492","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46493","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46494","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46495","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46496","Tegel","Control","Hymenoptera",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46497","Tegel","Control","Acari",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46498","Tegel","Control","Symphypleona",NA,2,-2.06125026616206,2,728,191108.434590873,"suction","terrestrial"
"46499","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46500","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46501","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46502","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46503","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46504","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46505","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46506","Tegel","Control","Symphypleona",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46507","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46508","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46509","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46510","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46511","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46512","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46513","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46514","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46515","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46516","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46517","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46518","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46519","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46520","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46521","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46522","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46523","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46524","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46525","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46526","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46527","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46528","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46529","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46530","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46531","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46532","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46533","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46534","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46535","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46536","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46537","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46538","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46539","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46540","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46541","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46542","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46543","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46544","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46545","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46546","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46547","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46548","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46549","Tegel","Control","Symphypleona",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46550","Tegel","Control","Poduromorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46551","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46552","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46553","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46554","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46555","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46556","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46557","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46558","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46559","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46560","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46561","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46562","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46563","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46564","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46565","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46566","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46567","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46568","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46569","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46570","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46571","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46572","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46573","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46574","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46575","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46576","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46577","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46578","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46579","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46580","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46581","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46582","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46583","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46584","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46585","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46586","Tegel","Control","Entomobryomorpha",NA,0.5,-0.0525359821338055,2,728,191108.434590873,"suction","terrestrial"
"46587","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46588","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46589","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46590","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46591","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46592","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46593","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46594","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46595","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46596","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46597","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46598","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46599","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46600","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46601","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46602","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46603","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46604","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46605","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46606","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46607","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46608","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46609","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46610","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46611","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46612","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46613","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46614","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46615","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46616","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46617","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46618","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46619","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46620","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46621","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46622","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46623","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46624","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46625","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46626","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46627","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46628","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46629","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46630","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46631","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46632","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46633","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46634","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46635","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46636","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46637","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46638","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46639","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46640","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46641","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46642","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46643","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46644","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46645","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
"46646","Tegel","Control","Entomobryomorpha",NA,1,-0.32907416665,2,728,191108.434590873,"suction","terrestrial"
