"","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw","human_influence_z","counts","xmin","xmax"
"2200",4146,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2201",4147,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2202",4148,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2203",4149,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2204",4150,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2205",4151,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2206",4152,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2207",4153,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2208",4154,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2209",4155,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2210",4156,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2211",4157,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2212",4158,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2213",4159,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2214",4160,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2215",4161,"Nider","Pool","Amphipoda","Gammaridae",4,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.451928691384938,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2216",4162,"Nider","Pool","Amphipoda","Gammaridae",5,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.857531547980516,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2217",4163,"Nider","Pool","Amphipoda","Gammaridae",5,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.857531547980516,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2218",4164,"Nider","Pool","Amphipoda","Gammaridae",8,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,3.30503845216443,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2219",4165,"Nider","Pool","Amphipoda","Gammaridae",9,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,4.6345741215268,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2220",4166,"Nider","Pool","Amphipoda","Gammaridae",11,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,8.24469153511625,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2221",4167,"Nider","Pool","Amphipoda","Gammaridae",11,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,8.24469153511625,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2222",4169,"Nider","Pool","Ephemeroptera","Baetidae",3,"1",30231,24.2948159790324,"kick_net",0.005,2.875,1,0.117677548287684,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2223",4170,"Nider","Pool","Ephemeroptera","Baetidae",4,"1",30231,24.2948159790324,"kick_net",0.005,2.875,1,0.269086852881189,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2224",4171,"Nider","Pool","Ephemeroptera","Baetidae",4,"1",30231,24.2948159790324,"kick_net",0.005,2.875,1,0.269086852881189,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2225",4172,"Nider","Pool","Ephemeroptera","Caenidae",3,"1",30231,24.2948159790324,"kick_net",0.005,2.772,1,0.105087273028131,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2226",4173,"Nider","Pool","Ephemeroptera","Caenidae",3,"1",30231,24.2948159790324,"kick_net",0.005,2.772,1,0.105087273028131,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2227",4174,"Nider","Pool","Ephemeroptera","Ephemeridae",11,"1",30231,24.2948159790324,"kick_net",0.003,2.764,1,2.26741302194076,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2228",4175,"Nider","Pool","Ephemeroptera","Ephemeridae",13,"1",30231,24.2948159790324,"kick_net",0.003,2.764,1,3.59799603565857,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2229",4176,"Nider","Pool","Ephemeroptera","Ephemeridae",20,"1",30231,24.2948159790324,"kick_net",0.003,2.764,1,11.8349972876935,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2230",4177,"Nider","Pool","Ephemeroptera","Ephemeridae",21,"1",30231,24.2948159790324,"kick_net",0.003,2.764,1,13.5436395003937,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2231",4178,"Nider","Pool","Odonata","Gomphidae",4,"1",30231,24.2948159790324,"kick_net",0.009,2.787,1,0.428729833487963,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2232",4179,"Nider","Pool","Odonata","Gomphidae",8,"1",30231,24.2948159790324,"kick_net",0.009,2.787,1,2.95906362391164,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2233",4180,"Nider","Pool","Odonata","Gomphidae",11,"1",30231,24.2948159790324,"kick_net",0.009,2.787,1,7.18793138886796,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2234",4181,"Nider","Pool","Odonata","Gomphidae",16,"1",30231,24.2948159790324,"kick_net",0.009,2.787,1,20.4232522358463,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2235",4182,"Nider","Pool","Plecoptera","Leuctridae",3,"1",30231,24.2948159790324,"kick_net",0.003,2.719,1,0.0594858876196765,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2236",4184,"Nider","Pool","Coleoptera","Elmidae",2,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.051530508434993,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2237",4185,"Nider","Pool","Coleoptera","Elmidae",2,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.051530508434993,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2238",4186,"Nider","Pool","Coleoptera","Elmidae",2,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.051530508434993,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2239",4187,"Nider","Pool","Coleoptera","Elmidae",3,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.165656031703537,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2240",4188,"Nider","Pool","Coleoptera","Elmidae",3,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.165656031703537,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2241",4189,"Nider","Pool","Coleoptera","Elmidae",3,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.165656031703537,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2242",4190,"Nider","Pool","Coleoptera","Elmidae",3,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.165656031703537,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2243",4191,"Nider","Pool","Coleoptera","Elmidae",3,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.165656031703537,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2244",4192,"Nider","Pool","Coleoptera","Elmidae",4,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.379341899938412,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2245",4193,"Nider","Pool","Coleoptera","Elmidae",4,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.379341899938412,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2246",4194,"Nider","Pool","Coleoptera","Elmidae",4,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.379341899938412,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2247",4195,"Nider","Pool","Coleoptera","Elmidae",5,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.721326109625354,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2248",4196,"Nider","Pool","Coleoptera","Elmidae",7,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,1.90099246415854,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2249",4197,"Nider","Pool","Trichoptera","Lepidostomatidae",5,"1",30231,24.2948159790324,"kick_net",0.008,2.649,1,0.568409762635096,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2250",4198,"Nider","Pool","Trichoptera","Leptoceridae",6,"1",30231,24.2948159790324,"kick_net",0.003,3.212,1,0.947421139893191,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2251",4199,"Nider","Pool","Trichoptera","Leptoceridae",9,"1",30231,24.2948159790324,"kick_net",0.003,3.212,1,3.48456199048057,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2252",4200,"Nider","Pool","Diptera","Ceratopogonidae",6,"1",30231,24.2948159790324,"kick_net",0.003,2.47,1,0.25070029394521,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2253",4203,"Nider","Pool","Diptera","Chironomidae",4,"1",30231,24.2948159790324,"kick_net",0.002,2.62,1,0.07558353033149,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2254",4204,"Nider","Pool","Diptera","Chironomidae",4,"1",30231,24.2948159790324,"kick_net",0.002,2.62,1,0.07558353033149,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2255",4205,"Nider","Pool","Diptera","Chironomidae",5,"1",30231,24.2948159790324,"kick_net",0.002,2.62,1,0.135622394240555,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2256",4206,"Nider","Pool","Diptera","Chironomidae",6,"1",30231,24.2948159790324,"kick_net",0.002,2.62,1,0.218668523080522,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2257",4207,"Nider","Pool","Diptera","Chironomidae",6,"1",30231,24.2948159790324,"kick_net",0.002,2.62,1,0.218668523080522,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2258",4208,"Nider","Pool","Gastropoda","Hydrobiidae",2,"1",30231,24.2948159790324,"kick_net",0.182,2.82,1,1.28521556259919,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2259",4209,"Nider","Pool","Gastropoda","Hydrobiidae",2,"1",30231,24.2948159790324,"kick_net",0.182,2.82,1,1.28521556259919,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2260",4210,"Nider","Pool","Gastropoda","Hydrobiidae",3,"1",30231,24.2948159790324,"kick_net",0.182,2.82,1,4.03230455398401,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2261",4211,"Nider","Pool","Gastropoda","Hydrobiidae",3,"1",30231,24.2948159790324,"kick_net",0.182,2.82,1,4.03230455398401,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2262",4212,"Nider","Pool","Gastropoda","Hydrobiidae",3,"1",30231,24.2948159790324,"kick_net",0.182,2.82,1,4.03230455398401,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2263",4213,"Nider","Pool","Gastropoda","Hydrobiidae",4,"1",30231,24.2948159790324,"kick_net",0.182,2.82,1,9.0757090238855,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2264",4214,"Nider","Pool","Gastropoda","Physidae",5,"1",30231,24.2948159790324,"kick_net",0.0457,3.05,1,6.19119828422008,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2265",4215,"Nider","Pool","Gastropoda","Physidae",7,"1",30231,24.2948159790324,"kick_net",0.0457,3.05,1,17.27687623396,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2266",4217,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2267",4218,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2268",4219,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2269",4220,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2270",4221,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2271",4222,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2272",4223,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2273",4224,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2274",4225,"Nider","Pool","Amphipoda","Gammaridae",4,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.451928691384938,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2275",4226,"Nider","Pool","Amphipoda","Gammaridae",8,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,3.30503845216443,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2276",4227,"Nider","Pool","Amphipoda","Gammaridae",8,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,3.30503845216443,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2277",4228,"Nider","Pool","Amphipoda","Gammaridae",10,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,6.27128747089358,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2278",4229,"Nider","Pool","Amphipoda","Gammaridae",12,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,10.5839182261171,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2279",4230,"Nider","Pool","Ephemeroptera","Baetidae",3,"1",30231,24.2948159790324,"kick_net",0.005,2.875,1,0.117677548287684,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2280",4231,"Nider","Pool","Ephemeroptera","Baetidae",3,"1",30231,24.2948159790324,"kick_net",0.005,2.875,1,0.117677548287684,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2281",4232,"Nider","Pool","Plecoptera","Leuctridae",3,"1",30231,24.2948159790324,"kick_net",0.003,2.719,1,0.0594858876196765,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2282",4233,"Nider","Pool","Coleoptera","Elmidae",2,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.051530508434993,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2283",4234,"Nider","Pool","Coleoptera","Elmidae",2,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.051530508434993,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2284",4235,"Nider","Pool","Coleoptera","Elmidae",2,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.051530508434993,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2285",4236,"Nider","Pool","Coleoptera","Elmidae",3,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.165656031703537,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2286",4237,"Nider","Pool","Coleoptera","Elmidae",4,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,0.379341899938412,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2287",4238,"Nider","Pool","Coleoptera","Elmidae",6,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,1.21947707700094,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2288",4239,"Nider","Pool","Coleoptera","Elmidae",7,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,1.90099246415854,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2289",4240,"Nider","Pool","Coleoptera","Elmidae",7,"1",30231,24.2948159790324,"kick_net",0.007,2.88,1,1.90099246415854,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2290",4241,"Nider","Pool","Diptera","Ceratopogonidae",4,"1",30231,24.2948159790324,"kick_net",0.003,2.47,1,0.0920893554552254,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2291",4242,"Nider","Pool","Diptera","Ceratopogonidae",4,"1",30231,24.2948159790324,"kick_net",0.003,2.47,1,0.0920893554552254,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2292",4243,"Nider","Pool","Diptera","Ceratopogonidae",5,"1",30231,24.2948159790324,"kick_net",0.003,2.47,1,0.159800143667961,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2293",4244,"Nider","Pool","Diptera","Ceratopogonidae",6,"1",30231,24.2948159790324,"kick_net",0.003,2.47,1,0.25070029394521,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2294",4245,"Nider","Pool","Diptera","Ceratopogonidae",7,"1",30231,24.2948159790324,"kick_net",0.003,2.47,1,0.366871025390369,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2295",4246,"Nider","Pool","Diptera","Ceratopogonidae",7,"1",30231,24.2948159790324,"kick_net",0.003,2.47,1,0.366871025390369,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2296",4248,"Nider","Pool","Diptera","Chironomidae",4,"1",30231,24.2948159790324,"kick_net",0.002,2.62,1,0.07558353033149,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2297",4249,"Nider","Pool","Diptera","Chironomidae",4,"1",30231,24.2948159790324,"kick_net",0.002,2.62,1,0.07558353033149,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2298",4250,"Nider","Pool","Diptera","Simuliidae",4,"1",30231,24.2948159790324,"kick_net",0.002,3.01,1,0.129786813413124,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2299",4251,"Nider","Pool","Diptera","Tabanidae",14,"1",30231,24.2948159790324,"kick_net",0.005,2.59,1,4.64987862522051,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2300",4278,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2301",4279,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2302",4280,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2303",4281,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2304",4282,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2305",4283,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2306",4284,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2307",4285,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2308",4286,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2309",4287,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2310",4288,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2311",4289,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2312",4290,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2313",4291,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2314",4292,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2315",4293,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2316",4294,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2317",4295,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2318",4296,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2319",4297,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2320",4298,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2321",4299,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2322",4300,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2323",4301,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2324",4302,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2325",4303,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2326",4304,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2327",4305,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2328",4306,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2329",4307,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2330",4308,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2331",4309,"Nider","Pool","Amphipoda","Gammaridae",2,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.0617964193315659,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2332",4310,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2333",4311,"Nider","Pool","Amphipoda","Gammaridae",3,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.197894293315652,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2334",4312,"Nider","Pool","Amphipoda","Gammaridae",4,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.451928691384938,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2335",4313,"Nider","Pool","Amphipoda","Gammaridae",5,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,0.857531547980516,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2336",4314,"Nider","Pool","Amphipoda","Gammaridae",6,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,1.44723771988851,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2337",4315,"Nider","Pool","Amphipoda","Gammaridae",8,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,3.30503845216443,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2338",4316,"Nider","Pool","Amphipoda","Gammaridae",8,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,3.30503845216443,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2339",4317,"Nider","Pool","Amphipoda","Gammaridae",8,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,3.30503845216443,-1.31816060822604,1,0.045249184219195,28.7647323770081
"2340",4318,"Nider","Pool","Amphipoda","Gammaridae",9,"1",30231,24.2948159790324,"kick_net",0.00845,2.8705,1,4.6345741215268,-1.31816060822604,1,0.045249184219195,28.7647323770081
