laufnummer,site,sample,taxon,family,taxon_lowest,size,author
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,1,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,1,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
97,Tegel,Control_aquatic,Coleoptera,Curculionidae,Curculionidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemeridae,Ephemeridae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemeridae,Ephemeridae,11,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemeridae,Ephemeridae,12,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemeridae,Ephemeridae,17,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,8,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Patrick Hofmann
98,Tegel,Inflow_aquatic,Amphipoda,Gammaridae,Gammaridae,10,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Caenidae,Caenidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Caenidae,Caenidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Ephemeroptera,Caenidae,Caenidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Limoniidae,Limoniidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,10,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,11,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Simuliidae,Simuliidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Psychodidae,Psychodidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Athericidae,Athericidae,10,Patrick Hofmann
98,Tegel,Inflow_aquatic,Diptera,Athericidae,Athericidae,11,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Trichoptera,Sericostomatidae,Sericostomatidae,6,Patrick Hofmann
98,Tegel,Inflow_aquatic,Plecoptera,Leuctridae,Leuctridae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Plecoptera,Leuctridae,Leuctridae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Heteroptera,Corixidae,Corixidae,13,Patrick Hofmann
98,Tegel,Inflow_aquatic,Isopoda,Asellidae,Asellidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Isopoda,Asellidae,Asellidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Isopoda,Asellidae,Asellidae,5,Patrick Hofmann
98,Tegel,Inflow_aquatic,Isopoda,Asellidae,Asellidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Odonata,Calopterygidae,Calopterygidae,7,Patrick Hofmann
98,Tegel,Inflow_aquatic,Odonata,Calopterygidae,Calopterygidae,10,Patrick Hofmann
98,Tegel,Inflow_aquatic,Odonata,Calopterygidae,Calopterygidae,18,Patrick Hofmann
98,Tegel,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,1,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,3,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
98,Tegel,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
